2.017000000000000000e+03 4.000000000000000000e+00 1.850000000000000000e+02 2.399999999999999911e+00 1.644000000000000128e+01 1.890000000000000000e+02 2.000000000000000000e+00
2.012000000000000000e+03 4.000000000000000000e+00 1.250000000000000000e+02 1.399999999999999911e+00 1.482000000000000028e+01 2.100000000000000000e+02 2.700000000000000000e+01
2.011000000000000000e+03 8.000000000000000000e+00 4.000000000000000000e+02 4.799999999999999822e+00 6.280000000000000249e+00 4.950000000000000000e+02 1.900000000000000000e+01
2.014000000000000000e+03 8.000000000000000000e+00 5.300000000000000000e+02 5.500000000000000000e+00 7.309999999999999609e+00 4.250000000000000000e+02 5.300000000000000000e+01
2.011000000000000000e+03 4.000000000000000000e+00 1.840000000000000000e+02 1.600000000000000089e+00 1.576999999999999957e+01 1.970000000000000000e+02 4.100000000000000000e+01
2.016000000000000000e+03 6.000000000000000000e+00 4.200000000000000000e+02 3.000000000000000000e+00 1.116000000000000014e+01 2.790000000000000000e+02 1.900000000000000000e+01
2.014000000000000000e+03 5.000000000000000000e+00 2.540000000000000000e+02 2.500000000000000000e+00 1.192999999999999972e+01 2.610000000000000000e+02 2.700000000000000000e+01
2.015000000000000000e+03 4.000000000000000000e+00 1.730000000000000000e+02 2.399999999999999911e+00 1.317999999999999972e+01 2.360000000000000000e+02 7.000000000000000000e+00
2.015000000000000000e+03 6.000000000000000000e+00 2.500000000000000000e+02 3.799999999999999822e+00 9.730000000000000426e+00 3.200000000000000000e+02 1.700000000000000000e+01
2.013000000000000000e+03 4.000000000000000000e+00 1.840000000000000000e+02 1.600000000000000089e+00 1.721000000000000085e+01 1.810000000000000000e+02 4.100000000000000000e+01
2.012000000000000000e+03 4.000000000000000000e+00 1.180000000000000000e+02 1.600000000000000089e+00 1.391000000000000014e+01 2.230000000000000000e+02 2.000000000000000000e+01
2.014000000000000000e+03 6.000000000000000000e+00 3.150000000000000000e+02 3.399999999999999911e+00 9.820000000000000284e+00 3.170000000000000000e+02 7.000000000000000000e+00
2.016000000000000000e+03 4.000000000000000000e+00 1.840000000000000000e+02 2.000000000000000000e+00 1.563000000000000078e+01 1.990000000000000000e+02 3.200000000000000000e+01
2.015000000000000000e+03 8.000000000000000000e+00 4.700000000000000000e+02 6.400000000000000355e+00 8.500000000000000000e+00 3.660000000000000000e+02 3.200000000000000000e+01
2.014000000000000000e+03 4.000000000000000000e+00 1.540000000000000000e+02 1.800000000000000044e+00 1.408000000000000007e+01 2.210000000000000000e+02 3.100000000000000000e+01
2.016000000000000000e+03 6.000000000000000000e+00 3.400000000000000000e+02 3.399999999999999911e+00 1.331000000000000050e+01 2.340000000000000000e+02 6.000000000000000000e+00
2.014000000000000000e+03 4.000000000000000000e+00 1.450000000000000000e+02 1.800000000000000044e+00 1.597000000000000064e+01 1.950000000000000000e+02 1.100000000000000000e+01
2.013000000000000000e+03 6.000000000000000000e+00 2.600000000000000000e+02 4.000000000000000000e+00 1.021000000000000085e+01 3.040000000000000000e+02 2.000000000000000000e+01
2.013000000000000000e+03 4.000000000000000000e+00 2.110000000000000000e+02 2.000000000000000000e+00 1.486999999999999922e+01 2.090000000000000000e+02 1.500000000000000000e+01
2.018000000000000000e+03 4.000000000000000000e+00 1.210000000000000000e+02 1.600000000000000089e+00 1.796999999999999886e+01 1.730000000000000000e+02 2.000000000000000000e+01
2.015000000000000000e+03 6.000000000000000000e+00 2.450000000000000000e+02 3.000000000000000000e+00 1.551999999999999957e+01 2.300000000000000000e+02 3.100000000000000000e+02
2.018000000000000000e+03 6.000000000000000000e+00 4.550000000000000000e+02 3.600000000000000089e+00 1.091999999999999993e+01 2.850000000000000000e+02 1.300000000000000000e+01
2.014000000000000000e+03 4.000000000000000000e+00 1.470000000000000000e+02 2.000000000000000000e+00 1.305000000000000071e+01 2.380000000000000000e+02 1.200000000000000000e+01
2.011000000000000000e+03 4.000000000000000000e+00 1.150000000000000000e+02 2.200000000000000178e+00 1.338000000000000078e+01 2.670000000000000000e+02 3.140000000000000000e+02
2.017000000000000000e+03 4.000000000000000000e+00 1.840000000000000000e+02 2.000000000000000000e+00 1.626999999999999957e+01 1.910000000000000000e+02 2.900000000000000000e+01
2.014000000000000000e+03 4.000000000000000000e+00 1.150000000000000000e+02 2.000000000000000000e+00 1.373000000000000043e+01 2.260000000000000000e+02 8.000000000000000000e+00
2.017000000000000000e+03 4.000000000000000000e+00 1.010000000000000000e+02 1.600000000000000089e+00 1.830000000000000071e+01 1.700000000000000000e+02 2.200000000000000000e+01
2.013000000000000000e+03 6.000000000000000000e+00 5.000000000000000000e+02 3.799999999999999822e+00 9.179999999999999716e+00 3.390000000000000000e+02 5.200000000000000000e+01
2.014000000000000000e+03 4.000000000000000000e+00 1.240000000000000000e+02 1.600000000000000089e+00 1.671999999999999886e+01 1.860000000000000000e+02 5.400000000000000000e+01
2.015000000000000000e+03 8.000000000000000000e+00 4.200000000000000000e+02 6.200000000000000178e+00 8.849999999999999645e+00 3.510000000000000000e+02 6.000000000000000000e+00
2.016000000000000000e+03 6.000000000000000000e+00 5.600000000000000000e+02 3.799999999999999822e+00 1.088000000000000078e+01 2.860000000000000000e+02 2.400000000000000000e+01
2.017000000000000000e+03 4.000000000000000000e+00 1.550000000000000000e+02 1.997999999999999998e+00 1.580000000000000071e+01 1.970000000000000000e+02 1.200000000000000000e+01
2.017000000000000000e+03 4.000000000000000000e+00 1.800000000000000000e+02 1.800000000000000044e+00 1.812000000000000099e+01 1.720000000000000000e+02 1.000000000000000000e+01
2.012000000000000000e+03 4.000000000000000000e+00 9.500000000000000000e+01 1.600000000000000089e+00 1.335999999999999943e+01 2.330000000000000000e+02 3.600000000000000000e+01
2.016000000000000000e+03 4.000000000000000000e+00 2.300000000000000000e+02 2.500000000000000000e+00 1.558999999999999986e+01 1.990000000000000000e+02 6.000000000000000000e+00
2.014000000000000000e+03 4.000000000000000000e+00 1.610000000000000000e+02 1.600000000000000089e+00 1.299000000000000021e+01 2.390000000000000000e+02 1.900000000000000000e+01
2.014000000000000000e+03 4.000000000000000000e+00 1.010000000000000000e+02 1.399999999999999911e+00 1.586999999999999922e+01 1.960000000000000000e+02 2.600000000000000000e+01
2.016000000000000000e+03 6.000000000000000000e+00 3.500000000000000000e+02 3.399999999999999911e+00 1.189000000000000057e+01 2.620000000000000000e+02 1.000000000000000000e+01
2.011000000000000000e+03 6.000000000000000000e+00 2.400000000000000000e+02 3.000000000000000000e+00 1.352999999999999936e+01 2.640000000000000000e+02 3.690000000000000000e+02
2.016000000000000000e+03 8.000000000000000000e+00 5.850000000000000000e+02 5.461000000000000298e+00 1.007000000000000028e+01 3.090000000000000000e+02 3.000000000000000000e+01
2.018000000000000000e+03 6.000000000000000000e+00 2.800000000000000000e+02 3.500000000000000000e+00 1.057000000000000028e+01 2.940000000000000000e+02 4.000000000000000000e+00
2.011000000000000000e+03 6.000000000000000000e+00 3.330000000000000000e+02 3.000000000000000000e+00 1.166000000000000014e+01 2.670000000000000000e+02 2.600000000000000000e+01
2.016000000000000000e+03 4.000000000000000000e+00 1.350000000000000000e+02 1.399999999999999911e+00 1.625000000000000000e+01 1.910000000000000000e+02 1.900000000000000000e+01
2.014000000000000000e+03 8.000000000000000000e+00 4.700000000000000000e+02 6.400000000000000355e+00 8.150000000000000355e+00 3.820000000000000000e+02 2.500000000000000000e+01
2.017000000000000000e+03 4.000000000000000000e+00 1.460000000000000000e+02 1.600000000000000089e+00 2.796000000000000085e+01 1.110000000000000000e+02 1.100000000000000000e+01
2.013000000000000000e+03 4.000000000000000000e+00 1.150000000000000000e+02 2.000000000000000000e+00 1.373000000000000043e+01 2.260000000000000000e+02 8.000000000000000000e+00
2.016000000000000000e+03 4.000000000000000000e+00 1.010000000000000000e+02 1.600000000000000089e+00 1.830000000000000071e+01 1.700000000000000000e+02 2.200000000000000000e+01
2.017000000000000000e+03 8.000000000000000000e+00 6.050000000000000000e+02 4.000000000000000000e+00 1.061999999999999922e+01 2.930000000000000000e+02 1.700000000000000000e+01
2.015000000000000000e+03 6.000000000000000000e+00 2.650000000000000000e+02 3.500000000000000000e+00 1.036999999999999922e+01 3.000000000000000000e+02 2.000000000000000000e+01
2.017000000000000000e+03 4.000000000000000000e+00 1.050000000000000000e+02 1.600000000000000089e+00 1.635999999999999943e+01 1.900000000000000000e+02 5.100000000000000000e+01
2.016000000000000000e+03 4.000000000000000000e+00 1.520000000000000000e+02 2.000000000000000000e+00 1.496000000000000085e+01 2.080000000000000000e+02 1.900000000000000000e+01
2.015000000000000000e+03 4.000000000000000000e+00 1.610000000000000000e+02 1.600000000000000089e+00 1.209999999999999964e+01 2.570000000000000000e+02 3.000000000000000000e+01
2.012000000000000000e+03 8.000000000000000000e+00 4.000000000000000000e+02 6.200000000000000178e+00 9.189999999999999503e+00 3.380000000000000000e+02 2.300000000000000000e+01
2.014000000000000000e+03 4.000000000000000000e+00 1.840000000000000000e+02 2.500000000000000000e+00 1.322000000000000064e+01 2.350000000000000000e+02 2.800000000000000000e+01
2.012000000000000000e+03 6.000000000000000000e+00 2.880000000000000000e+02 3.600000000000000089e+00 1.053999999999999915e+01 2.950000000000000000e+02 1.200000000000000000e+01
2.017000000000000000e+03 4.000000000000000000e+00 1.500000000000000000e+02 1.399999999999999911e+00 1.932999999999999829e+01 1.610000000000000000e+02 2.400000000000000000e+01
2.017000000000000000e+03 4.000000000000000000e+00 2.500000000000000000e+02 2.487999999999999989e+00 1.278999999999999915e+01 2.430000000000000000e+02 4.000000000000000000e+00
2.013000000000000000e+03 8.000000000000000000e+00 4.070000000000000000e+02 4.400000000000000355e+00 9.169999999999999929e+00 3.390000000000000000e+02 3.000000000000000000e+01
2.016000000000000000e+03 4.000000000000000000e+00 1.900000000000000000e+02 1.800000000000000044e+00 1.671000000000000085e+01 1.860000000000000000e+02 5.700000000000000000e+01
2.013000000000000000e+03 6.000000000000000000e+00 2.720000000000000000e+02 3.000000000000000000e+00 1.207000000000000028e+01 2.580000000000000000e+02 1.200000000000000000e+01
2.013000000000000000e+03 4.000000000000000000e+00 1.020000000000000000e+02 2.000000000000000000e+00 1.392999999999999972e+01 2.570000000000000000e+02 3.260000000000000000e+02
2.016000000000000000e+03 4.000000000000000000e+00 1.560000000000000000e+02 1.598000000000000087e+00 1.732000000000000028e+01 1.790000000000000000e+02 1.300000000000000000e+01
2.011000000000000000e+03 6.000000000000000000e+00 2.050000000000000000e+02 3.799999999999999822e+00 8.070000000000000284e+00 3.850000000000000000e+02 1.300000000000000000e+01
2.014000000000000000e+03 8.000000000000000000e+00 3.600000000000000000e+02 5.700000000000000178e+00 7.660000000000000142e+00 4.060000000000000000e+02 1.500000000000000000e+01
2.017000000000000000e+03 6.000000000000000000e+00 4.000000000000000000e+02 3.799999999999999822e+00 1.086999999999999922e+01 2.860000000000000000e+02 3.700000000000000000e+01
2.011000000000000000e+03 4.000000000000000000e+00 1.030000000000000000e+02 1.600000000000000089e+00 1.588000000000000078e+01 1.960000000000000000e+02 2.200000000000000000e+01
2.018000000000000000e+03 4.000000000000000000e+00 3.810000000000000000e+02 1.991000000000000103e+00 1.384999999999999964e+01 2.250000000000000000e+02 3.000000000000000000e+01
2.013000000000000000e+03 6.000000000000000000e+00 4.080000000000000000e+02 3.399999999999999911e+00 1.214000000000000057e+01 2.560000000000000000e+02 1.000000000000000000e+01
2.014000000000000000e+03 4.000000000000000000e+00 2.080000000000000000e+02 2.000000000000000000e+00 1.594999999999999929e+01 1.950000000000000000e+02 2.900000000000000000e+01
2.016000000000000000e+03 4.000000000000000000e+00 1.020000000000000000e+02 1.500000000000000000e+00 1.891000000000000014e+01 1.640000000000000000e+02 8.000000000000000000e+00
2.011000000000000000e+03 4.000000000000000000e+00 7.000000000000000000e+01 1.199999999999999956e+00 1.969000000000000128e+01 1.580000000000000000e+02 3.400000000000000000e+01
2.011000000000000000e+03 8.000000000000000000e+00 5.060000000000000000e+02 5.000000000000000000e+00 6.969999999999999751e+00 4.460000000000000000e+02 3.900000000000000000e+01
2.017000000000000000e+03 6.000000000000000000e+00 3.500000000000000000e+02 3.399999999999999911e+00 1.189000000000000057e+01 2.620000000000000000e+02 1.000000000000000000e+01
2.014000000000000000e+03 6.000000000000000000e+00 2.750000000000000000e+02 2.700000000000000178e+00 1.066999999999999993e+01 2.910000000000000000e+02 9.000000000000000000e+00
2.011000000000000000e+03 6.000000000000000000e+00 2.700000000000000000e+02 3.000000000000000000e+00 1.219999999999999929e+01 2.550000000000000000e+02 1.800000000000000000e+01
2.012000000000000000e+03 4.000000000000000000e+00 1.400000000000000000e+02 2.000000000000000000e+00 1.519999999999999929e+01 2.050000000000000000e+02 2.000000000000000000e+01
2.011000000000000000e+03 1.200000000000000000e+01 6.000000000000000000e+02 6.000000000000000000e+00 7.150000000000000355e+00 4.350000000000000000e+02 5.000000000000000000e+00
2.018000000000000000e+03 4.000000000000000000e+00 1.030000000000000000e+02 1.600000000000000089e+00 1.621999999999999886e+01 1.920000000000000000e+02 1.100000000000000000e+01
2.017000000000000000e+03 6.000000000000000000e+00 3.330000000000000000e+02 3.000000000000000000e+00 1.263000000000000078e+01 2.460000000000000000e+02 2.200000000000000000e+01
2.018000000000000000e+03 8.000000000000000000e+00 4.210000000000000000e+02 3.982000000000000206e+00 8.990000000000000213e+00 3.460000000000000000e+02 2.600000000000000000e+01
2.016000000000000000e+03 4.000000000000000000e+00 3.100000000000000000e+02 2.299999999999999822e+00 1.340000000000000036e+01 2.320000000000000000e+02 4.000000000000000000e+00
2.011000000000000000e+03 8.000000000000000000e+00 3.200000000000000000e+02 5.299999999999999822e+00 8.669999999999999929e+00 3.590000000000000000e+02 6.000000000000000000e+00
2.014000000000000000e+03 4.000000000000000000e+00 1.450000000000000000e+02 2.500000000000000000e+00 1.030000000000000071e+01 3.020000000000000000e+02 1.100000000000000000e+01
2.013000000000000000e+03 4.000000000000000000e+00 1.030000000000000000e+02 1.600000000000000089e+00 1.588000000000000078e+01 1.960000000000000000e+02 2.200000000000000000e+01
2.014000000000000000e+03 4.000000000000000000e+00 1.330000000000000000e+02 2.000000000000000000e+00 1.584999999999999964e+01 1.960000000000000000e+02 4.000000000000000000e+01
2.013000000000000000e+03 6.000000000000000000e+00 3.050000000000000000e+02 3.700000000000000178e+00 1.066000000000000014e+01 2.920000000000000000e+02 1.200000000000000000e+01
2.011000000000000000e+03 6.000000000000000000e+00 2.530000000000000000e+02 3.500000000000000000e+00 8.800000000000000711e+00 3.530000000000000000e+02 1.400000000000000000e+01
2.013000000000000000e+03 8.000000000000000000e+00 4.120000000000000000e+02 5.000000000000000000e+00 9.490000000000000213e+00 3.280000000000000000e+02 3.300000000000000000e+01
2.015000000000000000e+03 4.000000000000000000e+00 2.400000000000000000e+02 2.000000000000000000e+00 1.292999999999999972e+01 2.400000000000000000e+02 3.900000000000000000e+01
2.014000000000000000e+03 4.000000000000000000e+00 1.270000000000000000e+02 2.500000000000000000e+00 1.202999999999999936e+01 2.970000000000000000e+02 2.710000000000000000e+02
2.013000000000000000e+03 6.000000000000000000e+00 2.780000000000000000e+02 3.500000000000000000e+00 1.080000000000000071e+01 2.880000000000000000e+02 5.000000000000000000e+00
2.016000000000000000e+03 8.000000000000000000e+00 4.550000000000000000e+02 4.663000000000000256e+00 1.166999999999999993e+01 2.660000000000000000e+02 3.200000000000000000e+01
2.016000000000000000e+03 4.000000000000000000e+00 1.900000000000000000e+02 1.600000000000000089e+00 1.597000000000000064e+01 1.950000000000000000e+02 2.100000000000000000e+01
2.011000000000000000e+03 6.000000000000000000e+00 3.450000000000000000e+02 3.600000000000000089e+00 8.669999999999999929e+00 3.580000000000000000e+02 4.800000000000000000e+01
2.012000000000000000e+03 5.000000000000000000e+00 3.400000000000000000e+02 2.500000000000000000e+00 1.114000000000000057e+01 2.790000000000000000e+02 1.000000000000000000e+01
2.011000000000000000e+03 6.000000000000000000e+00 2.650000000000000000e+02 2.899999999999999911e+00 1.227999999999999936e+01 2.530000000000000000e+02 2.600000000000000000e+01
2.015000000000000000e+03 4.000000000000000000e+00 1.000000000000000000e+02 1.399999999999999911e+00 1.835999999999999943e+01 1.690000000000000000e+02 4.000000000000000000e+00
2.016000000000000000e+03 6.000000000000000000e+00 3.320000000000000000e+02 3.700000000000000178e+00 1.132000000000000028e+01 2.750000000000000000e+02 1.200000000000000000e+01
2.018000000000000000e+03 4.000000000000000000e+00 1.220000000000000000e+02 1.600000000000000089e+00 1.780999999999999872e+01 1.750000000000000000e+02 2.400000000000000000e+01
2.012000000000000000e+03 4.000000000000000000e+00 1.500000000000000000e+02 2.000000000000000000e+00 1.201999999999999957e+01 2.590000000000000000e+02 3.800000000000000000e+01
2.014000000000000000e+03 4.000000000000000000e+00 1.010000000000000000e+02 1.399999999999999911e+00 1.586999999999999922e+01 1.960000000000000000e+02 2.200000000000000000e+01
2.012000000000000000e+03 4.000000000000000000e+00 1.800000000000000000e+02 2.500000000000000000e+00 1.308999999999999986e+01 2.370000000000000000e+02 1.200000000000000000e+01
2.014000000000000000e+03 6.000000000000000000e+00 2.650000000000000000e+02 3.500000000000000000e+00 1.036999999999999922e+01 3.000000000000000000e+02 2.000000000000000000e+01
2.011000000000000000e+03 6.000000000000000000e+00 2.710000000000000000e+02 3.500000000000000000e+00 1.227999999999999936e+01 2.530000000000000000e+02 2.300000000000000000e+01
2.017000000000000000e+03 4.000000000000000000e+00 1.820000000000000000e+02 2.399999999999999911e+00 1.482000000000000028e+01 2.100000000000000000e+02 3.000000000000000000e+00
2.016000000000000000e+03 6.000000000000000000e+00 3.400000000000000000e+02 3.000000000000000000e+00 1.130000000000000071e+01 2.750000000000000000e+02 2.200000000000000000e+01
2.011000000000000000e+03 8.000000000000000000e+00 4.650000000000000000e+02 5.000000000000000000e+00 7.089999999999999858e+00 4.380000000000000000e+02 2.300000000000000000e+01
2.012000000000000000e+03 4.000000000000000000e+00 2.200000000000000000e+02 2.000000000000000000e+00 1.094999999999999929e+01 2.840000000000000000e+02 1.800000000000000000e+01
2.012000000000000000e+03 6.000000000000000000e+00 2.180000000000000000e+02 3.000000000000000000e+00 1.289000000000000057e+01 2.410000000000000000e+02 3.300000000000000000e+01
2.016000000000000000e+03 6.000000000000000000e+00 2.560000000000000000e+02 3.600000000000000089e+00 1.248000000000000043e+01 2.490000000000000000e+02 2.000000000000000000e+01
2.017000000000000000e+03 4.000000000000000000e+00 1.140000000000000000e+02 1.600000000000000089e+00 1.878999999999999915e+01 1.650000000000000000e+02 9.000000000000000000e+00
2.014000000000000000e+03 4.000000000000000000e+00 1.700000000000000000e+02 2.500000000000000000e+00 1.528999999999999915e+01 2.030000000000000000e+02 9.000000000000000000e+00
2.016000000000000000e+03 8.000000000000000000e+00 5.850000000000000000e+02 5.461000000000000298e+00 9.949999999999999289e+00 3.130000000000000000e+02 3.300000000000000000e+01
2.014000000000000000e+03 4.000000000000000000e+00 1.010000000000000000e+02 1.399999999999999911e+00 1.586999999999999922e+01 1.960000000000000000e+02 2.600000000000000000e+01
2.012000000000000000e+03 8.000000000000000000e+00 3.100000000000000000e+02 4.599999999999999645e+00 8.179999999999999716e+00 3.800000000000000000e+02 1.200000000000000000e+01
2.014000000000000000e+03 4.000000000000000000e+00 1.060000000000000000e+02 1.600000000000000089e+00 1.844000000000000128e+01 1.690000000000000000e+02 2.000000000000000000e+01
2.015000000000000000e+03 4.000000000000000000e+00 1.450000000000000000e+02 1.800000000000000044e+00 1.593999999999999950e+01 1.950000000000000000e+02 7.000000000000000000e+00
2.015000000000000000e+03 4.000000000000000000e+00 1.400000000000000000e+02 1.399999999999999911e+00 2.128999999999999915e+01 1.460000000000000000e+02 4.600000000000000000e+01
2.013000000000000000e+03 6.000000000000000000e+00 2.500000000000000000e+02 3.000000000000000000e+00 1.576999999999999957e+01 2.270000000000000000e+02 2.320000000000000000e+02
2.017000000000000000e+03 4.000000000000000000e+00 1.100000000000000000e+02 1.500000000000000000e+00 2.116000000000000014e+01 1.470000000000000000e+02 1.300000000000000000e+01
2.011000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+01 1.399999999999999911e+00 1.607000000000000028e+01 1.940000000000000000e+02 2.200000000000000000e+01
2.014000000000000000e+03 4.000000000000000000e+00 1.120000000000000000e+02 1.600000000000000089e+00 1.660000000000000142e+01 1.870000000000000000e+02 2.900000000000000000e+01
2.011000000000000000e+03 6.000000000000000000e+00 2.400000000000000000e+02 3.000000000000000000e+00 1.185999999999999943e+01 2.620000000000000000e+02 1.200000000000000000e+01
2.016000000000000000e+03 4.000000000000000000e+00 1.250000000000000000e+02 1.399999999999999911e+00 1.857000000000000028e+01 1.670000000000000000e+02 2.100000000000000000e+01
2.014000000000000000e+03 6.000000000000000000e+00 2.900000000000000000e+02 3.600000000000000089e+00 9.619999999999999218e+00 3.230000000000000000e+02 1.800000000000000000e+01
2.016000000000000000e+03 6.000000000000000000e+00 3.000000000000000000e+02 3.500000000000000000e+00 1.626999999999999957e+01 1.910000000000000000e+02 1.000000000000000000e+01
2.015000000000000000e+03 6.000000000000000000e+00 3.100000000000000000e+02 3.000000000000000000e+00 1.308000000000000007e+01 2.380000000000000000e+02 5.400000000000000000e+01
2.014000000000000000e+03 6.000000000000000000e+00 2.850000000000000000e+02 3.600000000000000089e+00 9.320000000000000284e+00 3.330000000000000000e+02 1.900000000000000000e+01
2.012000000000000000e+03 6.000000000000000000e+00 2.880000000000000000e+02 3.600000000000000089e+00 1.017999999999999972e+01 3.050000000000000000e+02 1.200000000000000000e+01
2.018000000000000000e+03 4.000000000000000000e+00 1.850000000000000000e+02 2.399999999999999911e+00 1.739999999999999858e+01 1.790000000000000000e+02 9.000000000000000000e+00
2.013000000000000000e+03 8.000000000000000000e+00 4.000000000000000000e+02 6.200000000000000178e+00 9.189999999999999503e+00 3.380000000000000000e+02 2.300000000000000000e+01
2.016000000000000000e+03 6.000000000000000000e+00 3.100000000000000000e+02 3.000000000000000000e+00 1.294999999999999929e+01 2.400000000000000000e+02 5.400000000000000000e+01
2.015000000000000000e+03 4.000000000000000000e+00 1.630000000000000000e+02 2.399999999999999911e+00 1.190000000000000036e+01 2.610000000000000000e+02 1.500000000000000000e+01
2.018000000000000000e+03 6.000000000000000000e+00 3.010000000000000000e+02 2.995999999999999996e+00 9.919999999999999929e+00 3.140000000000000000e+02 2.500000000000000000e+01
